0000015	1
0000027	1
0000034	1
0000041	1
0000049	2
0000098	1
0000103	2
0000104	2
0000105	11
0000107	2
0000118	1
0000154	2
0000155	40
0000156	33
0000160	85
0000162	5
0000166	35
0000175	2
0000179	1
0000210	1
0000255	1
0000256	1
0000270	6
0000271	8
0000272	1
0000287	28
0000302	1
0000311	1
0000314	3
0000315	3
0000400	1
0000423	2
0000451	1
0000902	1
0000906	1
0000910	4
0000917	3
0000918	2
0000921	2
0001216	18
0001217	1
0001510	2
0001514	2
0001522	11
0001530	2
0001539	4
0001558	1
0001561	1
0001680	1
0001727	1
0002049	4
0002098	3
0002100	1
0002143	1
0002161	2
0002943	1
0002949	3
0003333	2
0003676	37
0003677	305
0003678	8
0003684	5
0003688	1
0003690	2
0003697	5
0003700	211
0003723	41
0003724	4
0003725	2
0003729	2
0003735	54
0003743	4
0003746	7
0003747	2
0003755	10
0003774	6
0003796	1
0003824	64
0003842	1
0003844	1
0003848	2
0003849	1
0003852	1
0003855	4
0003856	1
0003857	1
0003861	2
0003862	1
0003864	2
0003868	1
0003871	1
0003879	1
0003882	1
0003883	1
0003887	11
0003899	5
0003905	1
0003906	1
0003908	2
0003910	1
0003911	2
0003916	3
0003917	4
0003918	4
0003919	1
0003922	1
0003924	18
0003933	1
0003934	2
0003935	2
0003937	1
0003938	1
0003941	3
0003942	2
0003949	1
0003951	1
0003952	1
0003954	2
0003955	1
0003957	1
0003960	2
0003973	2
0003977	1
0003978	1
0003983	1
0003984	1
0003985	4
0003987	2
0003988	1
0003989	4
0003991	1
0003994	2
0003995	8
0003999	1
0004013	1
0004015	1
0004017	1
0004018	1
0004019	1
0004022	1
0004029	2
0004030	2
0004035	1
0004037	1
0004042	1
0004044	1
0004045	2
0004047	2
0004048	1
0004049	1
0004055	1
0004056	1
0004057	1
0004065	2
0004067	2
0004070	1
0004072	1
0004073	1
0004075	1
0004076	1
0004077	1
0004084	1
0004088	1
0004089	2
0004096	4
0004107	1
0004109	2
0004115	1
0004124	2
0004125	1
0004129	9
0004134	1
0004140	1
0004141	1
0004143	1
0004146	2
0004148	3
0004149	1
0004150	1
0004151	2
0004152	1
0004156	1
0004157	1
0004160	1
0004165	1
0004170	1
0004174	1
0004175	1
0004176	4
0004177	5
0004180	2
0004181	1
0004190	8
0004222	9
0004252	10
0004298	1
0004300	1
0004308	1
0004309	1
0004314	1
0004315	3
0004316	1
0004318	1
0004322	5
0004324	1
0004325	1
0004326	1
0004332	1
0004333	2
0004334	1
0004340	1
0004345	3
0004347	2
0004349	1
0004350	1
0004352	1
0004356	9
0004357	3
0004358	1
0004359	2
0004360	1
0004362	1
0004363	1
0004364	4
0004366	1
0004368	1
0004370	1
0004372	3
0004373	1
0004375	3
0004385	1
0004386	7
0004392	2
0004397	1
0004399	1
0004400	1
0004401	1
0004407	1
0004411	1
0004412	1
0004413	1
0004416	2
0004418	1
0004424	1
0004425	1
0004427	1
0004450	2
0004451	1
0004456	1
0004457	1
0004462	1
0004474	3
0004478	1
0004479	1
0004488	1
0004489	1
0004497	12
0004505	1
0004514	1
0004516	1
0004518	6
0004519	7
0004521	1
0004523	2
0004525	1
0004526	1
0004527	3
0004536	2
0004540	7
0004550	1
0004553	8
0004565	1
0004585	2
0004588	1
0004590	1
0004591	1
0004592	1
0004594	1
0004595	1
0004601	4
0004602	3
0004604	1
0004605	1
0004609	1
0004611	1
0004614	1
0004618	1
0004619	1
0004632	1
0004633	1
0004634	1
0004635	1
0004636	1
0004637	1
0004638	2
0004639	1
0004640	1
0004641	1
0004642	1
0004643	1
0004644	2
0004648	1
0004654	1
0004655	1
0004657	1
0004659	1
0004664	1
0004668	2
0004672	2
0004673	35
0004674	3
0004713	1
0004715	1
0004719	1
0004721	1
0004725	3
0004731	1
0004733	2
0004735	1
0004739	2
0004742	1
0004743	3
0004747	1
0004748	1
0004749	1
0004750	1
0004751	1
0004756	1
0004764	4
0004766	1
0004781	1
0004784	2
0004789	1
0004791	1
0004792	1
0004793	1
0004794	2
0004795	1
0004798	2
0004799	1
0004801	1
0004802	1
0004803	9
0004806	1
0004807	1
0004808	1
0004810	1
0004812	4
0004813	1
0004814	1
0004817	1
0004818	1
0004819	1
0004820	2
0004821	1
0004822	1
0004823	1
0004824	1
0004825	1
0004826	2
0004827	1
0004828	1
0004829	1
0004830	1
0004831	1
0004832	1
0004834	2
0004842	4
0004844	1
0004845	1
0004851	1
0004852	1
0004853	1
0004854	2
0004857	1
0004866	1
0004867	1
0004888	12
0005047	1
0005048	1
0005198	13
0005215	20
0005216	1
0005247	1
0005254	2
0005283	1
0005298	1
0005319	1
0005342	1
0005375	3
0005381	1
0005436	1
0005488	1
0005506	19
0005507	12
0005509	1
0005515	38
0005524	316
0005525	42
0005536	1
0005542	1
0005576	6
0005694	3
0005737	61
0005829	10
0005840	31
0005854	1
0005886	129
0005948	1
0005960	3
0005975	25
0005978	1
0005980	2
0005991	2
0005992	1
0006006	6
0006011	1
0006012	1
0006014	1
0006015	2
0006040	1
0006048	1
0006068	2
0006072	3
0006081	1
0006082	1
0006083	1
0006084	1
0006086	2
0006089	1
0006090	1
0006091	1
0006094	7
0006096	12
0006097	3
0006098	7
0006099	18
0006105	1
0006106	1
0006109	3
0006112	1
0006116	2
0006120	1
0006139	2
0006144	3
0006146	1
0006147	1
0006163	1
0006164	4
0006168	1
0006177	1
0006188	1
0006189	8
0006203	1
0006207	3
0006210	1
0006212	1
0006221	3
0006222	1
0006226	1
0006229	1
0006231	1
0006233	2
0006235	1
0006241	1
0006259	1
0006260	20
0006261	4
0006265	8
0006269	1
0006270	2
0006275	1
0006281	38
0006282	1
0006284	5
0006289	3
0006298	2
0006302	2
0006303	4
0006306	1
0006308	2
0006310	40
0006313	1
0006351	5
0006352	27
0006353	3
0006354	2
0006355	241
0006364	13
0006396	8
0006400	14
0006402	4
0006412	58
0006413	4
0006414	5
0006415	5
0006417	2
0006418	2
0006419	1
0006420	1
0006423	1
0006424	3
0006425	1
0006426	2
0006427	1
0006428	1
0006429	1
0006430	1
0006431	1
0006432	2
0006433	1
0006434	1
0006435	1
0006436	1
0006437	1
0006438	1
0006450	1
0006457	16
0006465	1
0006468	2
0006470	1
0006482	1
0006486	13
0006508	54
0006520	8
0006522	2
0006526	7
0006527	7
0006528	1
0006534	1
0006535	6
0006537	4
0006541	4
0006542	9
0006546	1
0006547	1
0006548	2
0006556	1
0006559	5
0006564	2
0006567	1
0006568	1
0006572	4
0006574	1
0006591	1
0006592	3
0006601	1
0006605	2
0006614	1
0006629	6
0006631	9
0006633	14
0006637	1
0006644	1
0006654	2
0006729	1
0006730	2
0006741	1
0006744	8
0006749	10
0006750	4
0006751	3
0006760	1
0006772	1
0006777	9
0006779	5
0006780	1
0006783	2
0006788	2
0006790	6
0006793	2
0006796	2
0006797	1
0006798	1
0006799	1
0006801	2
0006808	2
0006810	35
0006811	27
0006812	12
0006813	6
0006814	7
0006817	11
0006821	1
0006825	3
0006826	1
0006829	1
0006833	1
0006835	3
0006847	2
0006855	2
0006865	43
0006869	3
0006878	2
0006879	2
0006884	1
0006885	3
0006886	3
0006935	29
0006950	10
0006972	1
0006979	7
0007030	1
0007059	6
0007155	4
0007165	62
0008028	2
0008033	13
0008080	28
0008081	3
0008094	1
0008097	1
0008113	1
0008115	4
0008119	1
0008121	2
0008124	1
0008134	7
0008135	1
0008137	6
0008152	13
0008153	1
0008168	33
0008170	1
0008172	1
0008173	3
0008175	1
0008176	1
0008177	1
0008186	1
0008194	1
0008198	2
0008199	4
0008219	2
0008233	12
0008234	5
0008235	1
0008236	12
0008237	12
0008251	1
0008252	1
0008270	48
0008276	1
0008289	8
0008295	4
0008299	4
0008310	1
0008311	3
0008320	2
0008324	7
0008360	6
0008374	2
0008379	3
0008381	8
0008408	7
0008409	1
0008410	3
0008412	1
0008413	1
0008428	1
0008441	1
0008442	1
0008444	2
0008446	1
0008460	1
0008478	1
0008479	1
0008483	11
0008484	1
0008495	2
0008519	2
0008534	1
0008535	3
0008556	3
0008610	8
0008615	5
0008616	4
0008641	1
0008643	5
0008649	2
0008652	1
0008654	8
0008658	6
0008661	1
0008662	1
0008664	1
0008666	1
0008676	1
0008677	2
0008679	2
0008681	1
0008684	2
0008685	1
0008686	2
0008690	1
0008691	1
0008692	1
0008696	1
0008701	1
0008703	1
0008705	1
0008710	1
0008712	1
0008714	1
0008716	1
0008718	1
0008720	2
0008721	1
0008725	2
0008726	1
0008728	1
0008734	1
0008745	3
0008750	1
0008752	1
0008753	4
0008754	2
0008755	2
0008757	13
0008758	1
0008760	1
0008761	1
0008762	1
0008763	1
0008764	1
0008770	1
0008772	1
0008773	2
0008774	1
0008775	1
0008777	1
0008780	1
0008783	3
0008784	2
0008785	1
0008791	1
0008792	1
0008794	1
0008795	1
0008797	1
0008800	1
0008802	1
0008803	1
0008804	1
0008808	3
0008812	2
0008813	1
0008817	2
0008821	2
0008824	1
0008829	1
0008830	2
0008832	1
0008835	1
0008836	2
0008837	1
0008839	1
0008840	2
0008851	1
0008854	6
0008855	2
0008863	4
0008864	3
0008867	1
0008872	1
0008873	2
0008875	2
0008879	1
0008881	1
0008882	1
0008883	1
0008887	3
0008892	1
0008893	1
0008897	1
0008899	1
0008902	1
0008914	2
0008915	1
0008920	2
0008924	3
0008926	1
0008932	2
0008933	4
0008939	1
0008941	1
0008942	2
0008948	1
0008955	4
0008961	2
0008963	1
0008964	1
0008965	1
0008966	1
0008967	1
0008968	1
0008972	1
0008976	3
0008977	1
0008982	2
0008984	1
0008986	1
0008987	1
0008988	2
0008990	1
0008995	1
0008999	1
0009001	4
0009002	4
0009007	1
0009009	2
0009013	1
0009014	1
0009015	1
0009016	1
0009017	1
0009022	1
0009027	1
0009028	2
0009029	1
0009030	1
0009037	1
0009039	2
0009052	1
0009055	51
0009056	2
0009058	10
0009060	2
0009061	2
0009062	1
0009073	6
0009081	1
0009082	3
0009085	1
0009086	6
0009088	3
0009089	10
0009094	1
0009097	4
0009098	4
0009099	1
0009102	5
0009103	4
0009107	3
0009113	2
0009115	3
0009116	6
0009117	2
0009132	6
0009143	1
0009146	2
0009152	3
0009156	1
0009165	1
0009220	1
0009225	1
0009228	7
0009236	18
0009240	1
0009243	2
0009244	5
0009245	6
0009249	3
0009250	1
0009252	26
0009253	4
0009254	1
0009255	1
0009263	1
0009267	1
0009269	1
0009274	2
0009276	1
0009279	75
0009288	6
0009289	3
0009290	1
0009292	2
0009294	1
0009295	2
0009297	4
0009306	14
0009307	2
0009310	2
0009313	1
0009316	2
0009317	5
0009318	2
0009320	1
0009326	5
0009331	2
0009338	6
0009339	2
0009340	1
0009341	1
0009349	1
0009358	1
0009360	3
0009368	2
0009372	1
0009376	2
0009378	2
0009379	1
0009380	2
0009381	1
0009396	5
0009399	1
0009401	3
0009408	2
0009423	6
0009424	2
0009426	1
0009427	1
0009428	2
0009431	2
0009432	8
0009435	6
0009436	4
0009443	1
0009446	4
0009448	1
0009450	1
0009451	8
0009486	8
0009691	2
0009750	1
0009897	1
0009898	5
0009927	1
0009966	5
0009975	5
0009982	11
0010038	1
0010124	10
0010136	1
0010181	40
0010340	1
0010468	1
0010945	1
0010951	1
0015031	14
0015035	6
0015036	7
0015074	18
0015075	1
0015078	8
0015079	5
0015081	1
0015093	1
0015095	1
0015098	1
0015103	5
0015105	2
0015109	2
0015116	2
0015128	1
0015136	1
0015159	1
0015171	14
0015185	3
0015204	1
0015205	7
0015209	1
0015220	1
0015221	4
0015232	3
0015250	1
0015252	2
0015267	28
0015276	1
0015288	41
0015291	1
0015293	10
0015297	5
0015343	24
0015385	4
0015411	3
0015412	2
0015415	6
0015416	4
0015417	1
0015419	3
0015424	9
0015444	1
0015450	3
0015451	1
0015473	2
0015474	1
0015501	1
0015556	1
0015562	15
0015616	1
0015627	11
0015628	18
0015633	1
0015652	1
0015658	6
0015662	3
0015663	1
0015689	5
0015693	2
0015697	2
0015703	2
0015716	4
0015718	2
0015734	1
0015739	1
0015740	4
0015774	1
0015802	20
0015803	5
0015812	3
0015813	1
0015824	1
0015826	1
0015833	4
0015840	5
0015846	9
0015849	1
0015851	7
0015871	3
0015886	2
0015890	1
0015891	22
0015914	2
0015920	5
0015930	4
0015934	8
0015935	6
0015937	3
0015940	5
0015941	1
0015942	3
0015944	1
0015949	2
0015969	2
0015976	1
0015977	1
0015986	8
0015990	7
0016020	494
0016024	1
0016032	2
0016034	1
0016042	2
0016051	1
0016052	1
0016070	1
0016114	1
0016149	2
0016151	5
0016153	1
0016154	1
0016159	1
0016192	2
0016208	2
0016209	1
0016226	9
0016260	1
0016298	1
0016301	7
0016310	19
0016311	3
0016407	3
0016410	2
0016432	2
0016433	1
0016434	1
0016436	1
0016462	2
0016491	157
0016530	1
0016531	2
0016567	4
0016597	2
0016598	1
0016614	5
0016616	11
0016620	5
0016624	1
0016627	9
0016628	1
0016638	3
