0000009	4
0000015	2
0000027	1
0000035	17
0000036	17
0000049	2
0000062	1
0000098	4
0000103	2
0000105	12
0000107	2
0000150	2
0000155	137
0000156	64
0000160	177
0000162	8
0000166	83
0000175	1
0000179	1
0000210	1
0000215	1
0000256	2
0000270	3
0000271	14
0000272	16
0000286	1
0000287	29
0000311	1
0000314	2
0000315	3
0000373	1
0000413	6
0000451	1
0000502	1
0000700	1
0000774	4
0000902	1
0000906	1
0000910	2
0000917	1
0000976	2
0001216	1
0001217	1
0001510	1
0001514	2
0001522	5
0001539	3
0001727	3
0001887	1
0002100	1
0002161	5
0002189	1
0002196	1
0002949	3
0003676	71
0003677	846
0003678	13
0003682	1
0003684	8
0003688	1
0003697	4
0003700	573
0003723	50
0003724	3
0003725	3
0003729	1
0003735	53
0003743	4
0003746	6
0003747	3
0003755	12
0003774	4
0003796	2
0003824	167
0003825	2
0003842	1
0003844	1
0003848	1
0003849	1
0003852	1
0003856	1
0003857	2
0003858	1
0003861	4
0003862	1
0003864	1
0003866	3
0003868	3
0003879	1
0003883	1
0003885	1
0003886	1
0003887	11
0003899	9
0003905	1
0003906	6
0003908	3
0003910	4
0003911	2
0003913	1
0003916	1
0003917	2
0003918	4
0003919	1
0003922	1
0003924	25
0003934	1
0003935	2
0003937	1
0003938	3
0003941	2
0003942	1
0003949	1
0003950	1
0003951	1
0003952	1
0003954	4
0003955	1
0003957	1
0003960	4
0003964	3
0003977	1
0003978	2
0003983	1
0003984	1
0003985	3
0003987	1
0003989	5
0003991	1
0003994	1
0003995	15
0003998	1
0003999	1
0004000	2
0004013	3
0004015	1
0004018	1
0004019	2
0004020	1
0004022	1
0004030	2
0004035	1
0004037	1
0004038	1
0004039	1
0004044	1
0004045	2
0004047	1
0004048	1
0004049	1
0004055	1
0004056	1
0004066	7
0004068	1
0004070	1
0004072	1
0004073	2
0004075	1
0004076	1
0004077	1
0004084	2
0004088	1
0004089	2
0004096	2
0004107	1
0004113	4
0004122	1
0004125	1
0004126	1
0004127	1
0004129	4
0004134	1
0004139	2
0004140	1
0004141	1
0004146	14
0004148	2
0004150	1
0004152	1
0004156	2
0004157	1
0004160	1
0004169	2
0004170	1
0004175	1
0004176	4
0004177	9
0004180	4
0004181	3
0004190	2
0004197	8
0004222	22
0004252	32
0004298	2
0004308	1
0004309	2
0004314	1
0004315	14
0004316	1
0004318	1
0004322	1
0004325	1
0004326	1
0004332	4
0004333	2
0004334	1
0004335	1
0004340	2
0004345	2
0004347	2
0004349	2
0004350	1
0004351	1
0004352	1
0004356	3
0004357	6
0004358	1
0004359	2
0004360	1
0004364	2
0004368	1
0004370	2
0004371	1
0004372	3
0004373	1
0004375	1
0004376	4
0004386	14
0004397	1
0004399	2
0004400	2
0004401	2
0004412	1
0004413	1
0004418	1
0004419	1
0004424	1
0004425	1
0004450	1
0004451	1
0004452	1
0004467	1
0004471	1
0004473	1
0004474	2
0004475	1
0004476	2
0004478	3
0004479	1
0004488	2
0004489	1
0004494	1
0004497	37
0004512	2
0004514	2
0004516	1
0004518	5
0004519	28
0004521	3
0004523	1
0004525	1
0004526	1
0004527	3
0004534	1
0004536	1
0004540	5
0004550	1
0004553	113
0004556	1
0004557	1
0004560	1
0004565	2
0004568	7
0004574	1
0004585	1
0004587	1
0004588	1
0004590	1
0004591	2
0004592	1
0004595	1
0004601	6
0004602	1
0004604	1
0004609	1
0004611	1
0004614	1
0004616	1
0004617	1
0004618	1
0004619	1
0004632	1
0004633	1
0004634	2
0004635	1
0004636	1
0004637	1
0004638	2
0004639	1
0004640	1
0004641	1
0004642	2
0004643	1
0004644	1
0004648	1
0004654	1
0004655	1
0004659	3
0004664	1
0004672	16
