0000015	1
0000035	1
0000036	1
0000041	1
0000049	2
0000103	2
0000104	2
0000105	10
0000107	2
0000118	1
0000155	22
0000156	23
0000160	50
0000162	8
0000166	34
0000175	2
0000179	1
0000210	1
0000270	3
0000271	9
0000272	3
0000286	1
0000287	16
0000302	1
0000311	1
0000314	3
0000315	3
0000451	1
0000902	1
0000906	1
0000910	4
0000917	2
0000918	2
0000921	1
0001216	5
0001510	2
0001514	2
0001522	9
0001530	1
0001539	5
0001680	1
0001727	1
0002098	2
0002100	1
0002143	1
0002161	2
0002943	1
0002949	3
0003676	25
0003677	153
0003678	8
0003684	7
0003688	1
0003690	1
0003697	5
0003700	70
0003723	40
0003724	3
0003725	2
0003729	1
0003735	54
0003743	4
0003746	7
0003747	2
0003755	8
0003774	6
0003824	39
0003842	1
0003844	1
0003848	2
0003849	1
0003852	2
0003855	1
0003856	1
0003857	1
0003861	2
0003862	1
0003864	1
0003879	1
0003882	1
0003883	1
0003887	9
0003899	6
0003905	1
0003906	1
0003908	2
0003910	2
0003911	1
0003916	1
0003917	2
0003918	4
0003919	1
0003922	1
0003924	18
0003934	1
0003935	2
0003937	1
0003938	1
0003942	1
0003949	1
0003951	1
0003952	1
0003954	1
0003955	2
0003957	2
0003960	1
0003977	1
0003978	1
0003983	1
0003984	1
0003985	2
0003987	1
0003988	1
0003989	3
0003991	1
0003994	2
0003995	5
0003999	1
0004013	1
0004015	1
0004016	1
0004017	1
0004018	1
0004019	1
0004022	1
0004039	1
0004040	1
0004042	1
0004044	1
0004045	2
0004047	1
0004048	1
0004049	2
0004055	1
0004056	1
0004057	1
0004061	1
0004070	1
0004072	1
0004073	2
0004075	2
0004076	1
0004077	1
0004084	1
0004088	1
0004089	1
0004096	3
0004107	1
0004108	2
0004109	2
0004112	1
0004115	1
0004124	2
0004125	1
0004127	1
0004129	10
0004130	1
0004133	1
0004134	1
0004140	1
0004141	1
0004143	1
0004146	1
0004148	1
0004149	1
0004150	2
0004151	2
0004152	1
0004156	1
0004160	2
0004165	1
0004170	1
0004174	1
0004175	1
0004176	3
0004177	3
0004181	1
0004190	5
0004222	7
0004252	9
0004298	1
0004300	1
0004308	2
0004309	1
0004314	1
0004315	3
0004316	1
0004322	3
0004324	1
0004325	1
0004326	1
0004328	1
0004332	1
0004333	1
0004345	1
0004347	1
0004349	1
0004350	1
0004352	1
0004356	5
0004357	1
0004358	1
0004359	1
0004360	1
0004362	1
0004363	1
0004364	2
0004366	1
0004368	1
0004370	1
0004372	1
0004373	1
0004375	1
0004385	1
0004386	6
0004392	1
0004399	1
0004400	2
0004407	1
0004412	1
0004413	1
0004416	1
0004418	1
0004424	1
0004425	1
0004427	1
0004450	1
0004451	1
0004452	1
0004456	1
0004462	2
0004474	1
0004478	1
0004479	1
0004488	1
0004489	1
0004497	10
0004514	1
0004518	4
0004519	4
0004521	1
0004523	2
0004525	1
0004526	1
0004534	1
0004536	3
0004540	3
0004550	1
0004553	8
0004585	1
0004588	1
0004590	1
0004591	1
0004592	1
0004594	1
0004595	1
0004601	2
0004602	1
0004604	1
0004609	1
0004611	1
0004618	1
0004619	1
0004632	1
0004633	1
0004634	1
0004635	1
0004636	1
0004637	1
0004638	2
0004639	1
0004640	1
0004641	1
0004642	1
0004643	1
0004644	2
0004645	2
0004648	1
0004654	1
0004655	1
0004657	1
0004659	3
0004664	1
0004672	3
0004673	18
0004674	2
0004719	1
0004722	2
0004733	1
0004735	1
0004738	1
0004742	1
0004743	1
0004748	1
0004749	1
0004750	1
0004751	1
0004756	1
0004764	1
0004766	2
0004781	1
0004784	2
0004789	1
0004791	1
0004792	1
0004794	2
0004795	1
0004798	1
0004799	1
0004801	1
0004802	1
0004803	9
0004805	1
0004806	1
0004807	1
0004808	1
0004810	1
0004812	5
0004813	1
0004814	1
0004817	1
0004818	1
0004819	1
0004820	2
0004821	1
0004822	1
0004823	1
0004824	1
0004825	1
0004826	2
0004827	1
0004828	1
0004829	1
0004830	1
0004831	1
0004832	1
0004834	4
0004844	1
0004845	1
0004847	1
0004851	2
0004852	2
0004853	1
0004857	1
0004888	7
0005047	1
0005048	1
0005198	5
0005215	10
0005216	1
0005283	2
0005298	1
0005315	1
0005319	1
0005344	1
0005375	1
0005436	1
0005488	1
0005506	6
0005507	4
0005509	1
0005515	32
0005524	210
0005525	46
0005576	1
0005694	3
0005737	56
0005739	1
0005829	6
0005840	30
0005854	1
0005886	84
0005960	1
0005975	17
0005978	1
0005980	2
0005991	1
0005992	2
0006006	4
0006011	1
0006012	1
0006015	1
0006040	1
0006048	1
0006072	3
0006081	1
0006085	1
0006086	1
0006090	1
0006094	3
0006096	8
0006097	1
0006098	4
0006099	12
0006106	1
0006109	1
0006116	1
0006139	2
0006163	1
0006164	4
0006168	1
0006171	1
0006177	1
0006188	1
0006189	6
0006203	1
0006207	3
0006221	3
0006222	1
0006226	1
0006229	1
0006231	1
0006233	1
0006241	1
0006259	1
0006260	17
0006261	1
0006265	6
0006269	1
0006270	1
0006275	1
0006281	33
0006282	1
0006284	5
0006289	3
0006298	2
0006303	2
0006306	1
0006308	2
0006310	27
0006313	1
0006351	5
0006352	6
0006353	4
0006355	106
0006364	14
0006396	9
0006400	11
0006402	2
0006412	58
0006413	4
0006414	6
0006415	5
0006417	2
0006418	3
0006419	1
0006420	1
0006423	1
0006424	3
0006425	1
0006426	2
0006427	1
0006428	1
0006429	1
0006430	1
0006431	1
0006432	2
0006433	1
0006434	1
0006435	1
0006436	1
0006437	1
0006438	1
0006450	1
0006457	11
0006465	2
0006468	3
0006470	2
0006482	1
0006486	9
0006508	30
0006520	3
0006522	1
0006526	5
0006527	3
0006534	2
0006535	3
0006537	1
0006541	1
0006542	5
0006556	1
0006561	3
0006564	2
0006568	1
0006592	2
0006601	1
0006605	2
0006614	1
0006629	5
0006631	6
0006633	14
0006637	1
0006644	1
0006654	2
0006662	2
0006729	1
0006730	2
0006741	1
0006744	9
0006749	9
0006750	4
0006751	2
0006760	2
0006777	10
0006779	5
0006783	2
0006788	1
0006790	2
0006796	2
0006797	1
0006798	1
0006799	1
0006801	1
0006808	4
0006810	18
0006811	6
0006812	11
0006813	3
0006814	12
0006817	7
0006824	1
0006825	1
0006826	1
0006829	2
0006855	4
0006865	6
0006869	4
0006874	1
0006878	1
0006879	2
0006884	1
0006886	3
0006935	28
0006950	4
0006970	1
0006972	1
0006974	1
0006979	7
0007030	1
0007059	5
0007155	3
0007165	36
0008033	13
0008080	12
0008081	2
0008094	1
0008097	1
0008113	2
0008121	2
0008124	1
0008134	1
0008135	1
0008152	11
0008153	1
0008168	23
0008170	1
0008172	1
0008173	3
0008175	1
0008176	1
0008177	1
0008186	1
0008194	3
0008198	1
0008199	4
0008219	1
0008233	5
0008234	1
0008236	3
0008237	6
0008251	1
0008252	2
0008270	25
0008273	1
0008276	1
0008289	5
0008295	1
0008299	7
0008310	1
0008311	2
0008320	1
0008324	8
0008360	6
0008374	2
0008379	2
0008381	7
0008408	6
0008409	1
0008412	1
0008413	1
0008428	1
0008441	1
0008444	1
0008446	2
0008479	1
0008483	2
0008484	2
0008495	1
0008519	1
0008534	1
0008535	2
0008610	4
0008615	5
0008616	4
0008641	1
0008643	5
0008649	2
0008652	1
0008654	9
0008658	4
0008661	1
0008664	1
0008666	1
0008675	1
0008676	1
0008677	2
0008681	1
0008684	1
0008685	1
0008686	1
0008690	1
0008692	1
0008696	1
0008700	1
0008703	1
0008705	1
0008710	1
0008714	1
0008716	1
0008718	1
