0000015	1
0000035	1
0000036	4
0000041	2
0000049	3
0000103	2
0000104	1
0000105	10
0000107	2
0000150	2
0000155	16
0000156	8
0000160	35
0000162	5
0000166	22
0000175	1
0000179	1
0000210	1
0000271	3
0000286	1
0000287	19
0000311	1
0000314	3
0000315	3
0000413	2
0000451	1
0000502	1
0000700	1
0000774	1
0000902	3
0000906	1
0000910	2
0001072	6
0001510	3
0001522	4
0002161	2
0002949	3
0003676	25
0003677	264
0003678	6
0003684	3
0003688	1
0003697	3
0003700	152
0003723	31
0003724	2
0003725	1
0003729	1
0003735	59
0003743	3
0003746	4
0003747	2
0003755	5
0003796	1
0003824	50
0003842	2
0003844	1
0003848	1
0003849	2
0003852	1
0003855	1
0003856	1
0003857	3
0003858	1
0003861	2
0003862	1
0003864	1
0003866	1
0003868	1
0003879	1
0003882	1
0003883	1
0003885	1
0003886	2
0003887	7
0003896	1
0003899	5
0003904	1
0003905	1
0003906	1
0003908	2
0003911	1
0003916	1
0003917	1
0003918	2
0003919	1
0003922	1
0003924	14
0003934	1
0003935	1
0003937	1
0003938	3
0003941	1
0003942	1
0003949	1
0003950	1
0003951	1
0003952	1
0003955	1
0003960	1
0003977	1
0003978	2
0003983	1
0003984	1
0003986	1
0003987	1
0003989	5
0003991	1
0003994	1
0003995	1
0003998	2
0003999	1
0004000	2
0004013	1
0004015	1
0004018	1
0004019	1
0004020	1
0004022	2
0004030	1
0004035	1
0004044	1
0004045	3
0004047	1
0004048	1
0004049	1
0004055	2
0004056	1
0004066	1
0004068	1
0004070	1
0004072	1
0004073	2
0004075	1
0004076	1
0004077	1
0004084	1
0004088	1
0004089	1
0004096	1
0004106	1
0004107	1
0004113	1
0004122	1
0004126	1
0004127	1
0004129	5
0004133	2
0004134	1
0004139	1
0004140	1
0004141	1
0004148	1
0004150	1
0004152	1
0004156	2
0004160	1
0004170	1
0004175	1
0004176	3
0004177	8
0004180	1
0004181	1
0004190	2
0004222	13
0004252	19
0004298	2
0004311	1
0004314	1
0004315	1
0004316	2
0004318	1
0004322	1
0004325	1
0004326	1
0004332	1
0004333	1
0004334	1
0004340	3
0004345	1
0004347	2
0004349	1
0004350	1
0004351	1
0004356	2
0004357	5
0004358	1
0004359	1
0004360	2
0004370	2
0004371	1
0004372	2
0004375	1
0004385	1
0004386	9
0004397	1
0004399	1
0004400	2
0004401	1
0004412	1
0004413	1
0004418	1
0004424	1
0004425	1
0004450	1
0004452	1
0004474	1
0004476	2
0004478	1
0004479	1
0004488	1
0004489	1
0004497	16
0004512	1
0004514	2
0004516	1
0004518	3
0004519	3
0004523	2
0004525	1
0004526	1
0004527	2
0004540	7
0004550	1
0004553	6
0004568	1
0004581	1
0004585	1
0004587	1
0004588	1
0004590	1
0004591	1
0004592	1
0004594	1
0004595	1
0004601	3
0004604	1
0004611	1
0004617	1
0004619	1
0004632	1
0004633	1
0004634	1
0004635	1
0004636	1
0004637	1
0004638	2
0004639	1
0004640	1
0004641	1
0004642	2
0004643	1
0004644	1
0004645	1
0004648	1
0004654	1
0004655	1
0004658	3
0004659	3
0004664	1
0004672	11
0004673	4
0004674	9
0004721	1
0004722	26
0004725	2
0004729	1
0004731	1
0004733	1
0004735	1
0004738	1
0004739	3
0004743	2
0004748	3
0004749	1
0004750	1
0004764	1
0004765	1
0004767	1
0004781	1
0004784	1
0004789	1
0004791	1
0004794	1
0004795	2
0004797	1
0004798	1
0004801	1
0004802	1
0004803	19
0004805	1
0004807	1
0004812	3
0004813	1
0004814	1
0004817	1
0004818	1
0004820	1
0004821	1
0004822	1
0004823	1
0004824	1
0004825	1
0004826	2
0004827	1
0004828	2
0004829	1
0004830	1
0004831	1
0004832	1
0004834	2
0004844	2
0004845	1
0004851	1
0004852	2
0004853	1
0004867	2
0005047	1
0005048	1
0005198	2
0005215	3
0005267	1
0005283	1
0005381	1
0005384	1
0005506	17
0005507	1
0005509	2
0005515	21
0005524	247
0005525	23
0005576	4
0005615	1
0005694	1
0005737	42
0005777	1
0005829	14
0005839	1
0005840	34
0005854	1
0005886	34
0005960	1
0005971	2
0005975	22
0005978	1
0005980	3
0005983	1
0005991	1
0005992	3
0006006	3
0006011	1
0006012	2
0006020	1
0006021	1
0006032	2
0006044	1
0006048	1
0006071	3
0006072	3
0006085	1
0006086	4
0006089	1
0006090	3
0006094	4
0006096	12
0006097	1
0006098	6
0006099	7
0006108	1
0006113	1
0006139	2
0006163	1
0006164	4
0006166	1
0006177	1
0006189	8
0006203	1
0006206	1
0006207	4
0006221	2
0006226	1
0006229	1
0006231	1
0006233	1
0006241	1
0006259	1
0006260	15
0006261	2
0006265	3
0006268	1
0006269	1
0006275	1
0006276	1
0006281	21
0006282	1
0006284	4
0006285	1
0006289	3
0006302	1
0006303	1
0006304	3
0006308	2
0006310	14
0006313	4
0006351	4
0006352	23
0006353	3
0006355	164
0006364	6
0006396	7
0006397	1
0006400	4
0006402	2
0006412	65
0006413	3
0006414	4
0006415	3
0006418	2
0006419	1
0006420	1
0006423	1
0006424	3
0006426	1
0006427	1
0006428	1
0006429	1
0006430	1
0006431	1
0006432	2
0006433	1
0006434	2
0006435	1
0006436	1
0006437	1
0006438	1
0006450	1
0006457	8
0006465	4
0006468	21
0006470	24
0006486	1
0006508	58
0006520	4
0006522	1
0006523	1
0006525	2
0006526	5
0006527	1
0006529	1
0006534	1
0006537	1
0006540	1
0006541	1
0006542	2
0006548	2
0006556	1
0006559	2
0006561	3
0006564	3
0006567	1
0006568	1
0006569	1
0006572	2
0006592	2
0006605	1
0006614	1
0006629	2
0006631	4
0006633	13
0006635	3
0006637	1
0006730	3
0006740	1
0006741	1
0006744	3
0006750	1
0006751	1
0006760	1
0006777	4
0006779	3
0006780	1
0006783	1
0006793	1
0006799	1
0006808	1
0006810	5
0006812	3
0006813	12
0006814	4
0006817	5
0006824	4
0006826	2
0006855	2
0006865	8
0006879	1
0006880	1
0006885	2
0006886	4
0006950	5
0006972	1
0006974	1
0006979	5
0007059	4
0007165	8
0008033	7
0008080	47
0008081	1
0008094	1
0008113	1
0008135	1
0008137	8
0008152	8
0008168	22
0008170	3
0008171	2
0008172	1
0008173	6
0008176	1
0008177	1
0008186	1
0008199	2
0008233	11
0008236	20
0008237	7
0008253	1
0008270	36
0008276	1
0008295	1
0008299	8
0008324	6
0008360	7
0008375	1
0008379	2
0008380	1
0008381	3
0008408	4
0008410	3
0008413	1
0008422	2
0008425	3
0008441	1
0008444	1
0008448	1
0008452	2
0008460	1
0008483	4
0008484	3
0008490	1
0008495	1
0008519	1
0008534	1
0008556	3
0008615	2
0008641	1
0008643	15
0008649	1
0008652	4
0008654	9
0008657	2
0008658	6
0008661	1
0008664	1
0008666	1
0008667	1
0008668	1
0008685	1
0008686	1
0008687	1
0008701	1
0008703	1
0008705	1
0008706	2
0008710	1
0008715	1
0008716	1
0008720	1
0008734	1
0008745	3
0008752	2
0008753	1
0008757	8
0008760	1
0008762	1
0008763	1
0008764	1
0008773	1
0008774	1
0008776	1
0008783	1
0008784	1
0008800	2
0008817	2
0008818	1
0008821	1
0008829	1
0008832	1
0008833	1
0008836	1
0008837	1
0008839	1
0008840	3
0008841	1
0008849	1
0008855	2
0008863	1
0008864	1
0008879	1
0008882	1
0008883	1
0008897	1
0008902	1
0008914	1
0008932	1
0008934	1
0008939	2
0008940	3
0008942	2
0008961	1
0008963	1
0008964	1
0008965	1
0008966	1
0008972	1
0008976	2
0008982	1
0008986	1
0008987	1
0008999	1
0009002	1
0009014	1
